subject,variable,likert,task,modal,wh,answer,story
A3AY0315YWWNXY,answer,3.0,accept,mod,how,MO,college
A2ESE3IBTNAEB7,answer,5.0,accept,mod,where,MO,hideseek
AZ57C58RDAMJF,answer,5.0,accept,mod,where,MO,hideseek
A1G187YBG0DVMQ,answer,5.0,accept,mod,where,MO,hideseek
A1EN3FW93BSXQQ,answer,5.0,accept,mod,where,MO,hideseek
ARGAY9X4VUDSJ,answer,3.0,accept,mod,where,MO,hideseek
A2VNSNAN1LZBAM,answer,5.0,accept,mod,where,MO,hideseek
AABCSDU3TZLNG,answer,5.0,accept,mod,where,MO,hideseek
 A36J09A6QXGBCO,answer,5.0,accept,mod,where,MO,hideseek
A2G7N0X0PNX0EE,answer,4.0,accept,mod,where,MO,hideseek
A17U82YPDOT3CW,answer,3.0,accept,mod,where,MO,hideseek
A3UEJQ4EJB9DBD,answer,5.0,accept,mod,where,MO,hideseek
A299C7WS77XSW4,answer,5.0,accept,mod,where,MO,hideseek
AHUGUDOPVRY7W,answer,5.0,accept,mod,where,MO,hideseek
AJW3PL5UDH4BP,answer,5.0,accept,mod,where,MO,hideseek
AQJWO4YPR3LUQ,answer,4.0,accept,mod,where,MO,hideseek
A27OFZ8AKEIQ0K,answer,5.0,accept,mod,where,MO,hideseek
A1PHDT66U6IK4Q,answer,5.0,accept,mod,where,MO,hideseek
A1DUPOUC9RNU4L,answer,5.0,accept,mod,where,MO,hideseek
ANK8K5WTHJ61C,answer,5.0,accept,mod,where,MO,hideseek
A3AY0315YWWNXY,answer,4.0,accept,mod,where,MO,hideseek
A2ESE3IBTNAEB7,answer,5.0,accept,mod,who,MO,customer
AZ57C58RDAMJF,answer,5.0,accept,mod,who,MO,customer
A1G187YBG0DVMQ,answer,3.0,accept,mod,who,MO,customer
A1EN3FW93BSXQQ,answer,5.0,accept,mod,who,MO,customer
ARGAY9X4VUDSJ,answer,1.0,accept,mod,who,MO,customer
A2VNSNAN1LZBAM,answer,5.0,accept,mod,who,MO,customer
AABCSDU3TZLNG,answer,5.0,accept,mod,who,MO,customer
 A36J09A6QXGBCO,answer,5.0,accept,mod,who,MO,customer
A2G7N0X0PNX0EE,answer,4.0,accept,mod,who,MO,customer
A17U82YPDOT3CW,answer,3.0,accept,mod,who,MO,customer
A3UEJQ4EJB9DBD,answer,5.0,accept,mod,who,MO,customer
A299C7WS77XSW4,answer,5.0,accept,mod,who,MO,customer
AHUGUDOPVRY7W,answer,5.0,accept,mod,who,MO,customer
AJW3PL5UDH4BP,answer,5.0,accept,mod,who,MO,customer
AQJWO4YPR3LUQ,answer,5.0,accept,mod,who,MO,customer
A27OFZ8AKEIQ0K,answer,5.0,accept,mod,who,MO,customer
A1PHDT66U6IK4Q,answer,5.0,accept,mod,who,MO,customer
A1DUPOUC9RNU4L,answer,5.0,accept,mod,who,MO,customer
ANK8K5WTHJ61C,answer,5.0,accept,mod,who,MO,customer
A3AY0315YWWNXY,answer,1.0,accept,mod,who,MO,customer
A2ESE3IBTNAEB7,answer,5.0,accept,mod,how,MO,holywood
AZ57C58RDAMJF,answer,5.0,accept,mod,how,MO,holywood
A1G187YBG0DVMQ,answer,2.0,accept,mod,how,MO,holywood
A1EN3FW93BSXQQ,answer,5.0,accept,mod,how,MO,holywood
ARGAY9X4VUDSJ,answer,1.0,accept,mod,how,MO,holywood
A2VNSNAN1LZBAM,answer,5.0,accept,mod,how,MO,holywood
AABCSDU3TZLNG,answer,5.0,accept,mod,how,MO,holywood
 A36J09A6QXGBCO,answer,5.0,accept,mod,how,MO,holywood
A2G7N0X0PNX0EE,answer,4.0,accept,mod,how,MO,holywood
A17U82YPDOT3CW,answer,3.0,accept,mod,how,MO,holywood
A3UEJQ4EJB9DBD,answer,5.0,accept,mod,how,MO,holywood
A299C7WS77XSW4,answer,1.0,accept,mod,how,MO,holywood
AHUGUDOPVRY7W,answer,5.0,accept,mod,how,MO,holywood
AJW3PL5UDH4BP,answer,5.0,accept,mod,how,MO,holywood
AQJWO4YPR3LUQ,answer,5.0,accept,mod,how,MO,holywood
A27OFZ8AKEIQ0K,answer,0.0,accept,mod,how,MO,holywood
A1PHDT66U6IK4Q,answer,5.0,accept,mod,how,MO,holywood
A1DUPOUC9RNU4L,answer,5.0,accept,mod,how,MO,holywood
ANK8K5WTHJ61C,answer,5.0,accept,mod,how,MO,holywood
A3AY0315YWWNXY,answer,0.0,accept,mod,how,MO,holywood
A2ESE3IBTNAEB7,answer,5.0,accept,mod,who,MO,intern
AZ57C58RDAMJF,answer,5.0,accept,mod,who,MO,intern
A1G187YBG0DVMQ,answer,5.0,accept,mod,who,MO,intern
A1EN3FW93BSXQQ,answer,5.0,accept,mod,who,MO,intern
ARGAY9X4VUDSJ,answer,0.0,accept,mod,who,MO,intern
A2VNSNAN1LZBAM,answer,5.0,accept,mod,who,MO,intern
AABCSDU3TZLNG,answer,5.0,accept,mod,who,MO,intern
 A36J09A6QXGBCO,answer,5.0,accept,mod,who,MO,intern
A2G7N0X0PNX0EE,answer,4.0,accept,mod,who,MO,intern
A17U82YPDOT3CW,answer,4.0,accept,mod,who,MO,intern
A3UEJQ4EJB9DBD,answer,5.0,accept,mod,who,MO,intern
A299C7WS77XSW4,answer,5.0,accept,mod,who,MO,intern
AHUGUDOPVRY7W,answer,5.0,accept,mod,who,MO,intern
AJW3PL5UDH4BP,answer,5.0,accept,mod,who,MO,intern
AQJWO4YPR3LUQ,answer,5.0,accept,mod,who,MO,intern
A27OFZ8AKEIQ0K,answer,5.0,accept,mod,who,MO,intern
A1PHDT66U6IK4Q,answer,5.0,accept,mod,who,MO,intern
A1DUPOUC9RNU4L,answer,5.0,accept,mod,who,MO,intern
ANK8K5WTHJ61C,answer,5.0,accept,mod,who,MO,intern
A3AY0315YWWNXY,answer,1.0,accept,mod,who,MO,intern
A2ESE3IBTNAEB7,answer,5.0,accept,mod,where,MO,lights
AZ57C58RDAMJF,answer,5.0,accept,mod,where,MO,lights
A1G187YBG0DVMQ,answer,5.0,accept,mod,where,MO,lights
A1EN3FW93BSXQQ,answer,5.0,accept,mod,where,MO,lights
ARGAY9X4VUDSJ,answer,1.0,accept,mod,where,MO,lights
A2VNSNAN1LZBAM,answer,5.0,accept,mod,where,MO,lights
AABCSDU3TZLNG,answer,5.0,accept,mod,where,MO,lights
 A36J09A6QXGBCO,answer,5.0,accept,mod,where,MO,lights
A2G7N0X0PNX0EE,answer,4.0,accept,mod,where,MO,lights
A17U82YPDOT3CW,answer,4.0,accept,mod,where,MO,lights
A3UEJQ4EJB9DBD,answer,4.0,accept,mod,where,MO,lights
A299C7WS77XSW4,answer,4.0,accept,mod,where,MO,lights
AHUGUDOPVRY7W,answer,5.0,accept,mod,where,MO,lights
AJW3PL5UDH4BP,answer,5.0,accept,mod,where,MO,lights
AQJWO4YPR3LUQ,answer,5.0,accept,mod,where,MO,lights
A27OFZ8AKEIQ0K,answer,0.0,accept,mod,where,MO,lights
A1PHDT66U6IK4Q,answer,5.0,accept,mod,where,MO,lights
A1DUPOUC9RNU4L,answer,5.0,accept,mod,where,MO,lights
ANK8K5WTHJ61C,answer,5.0,accept,mod,where,MO,lights
A3AY0315YWWNXY,answer,1.0,accept,mod,where,MO,lights
A2WWYVKGZZXBOB,answer,2.0,accept,mod,how,MS,political
A15PHPJA7AWCS3,answer,4.0,accept,mod,how,MS,political
AY7WPVKHVNBLG,answer,5.0,accept,mod,how,MS,political
A3MEGTO8MPAH8D,answer,4.0,accept,mod,how,MS,political
AMDPJ713Z3IJL,answer,0.0,accept,mod,how,MS,political
A17WT0K0HFTW9U,answer,3.0,accept,mod,how,MS,political
A3BI98I9V2FL0T,answer,5.0,accept,mod,how,MS,political
A1WH32GYQOHIRQ,answer,5.0,accept,mod,how,MS,political
A3ROADR7T6811,answer,3.0,accept,mod,how,MS,political
A1HAOXJVRYT43K,answer,4.0,accept,mod,how,MS,political
A2RQZJV3501QIH,answer,5.0,accept,mod,how,MS,political
A3180VXVP8MOIH,answer,1.0,accept,mod,how,MS,political
AHPCI0X85ZUR1,answer,5.0,accept,mod,how,MS,political
A49A0FF6ZXYDU,answer,5.0,accept,mod,how,MS,political
A1VAL7L9L79IN0,answer,1.0,accept,mod,how,MS,political
AOY0S460FQI1T,answer,3.0,accept,mod,how,MS,political
A3KX2T5AK3VA71,answer,4.0,accept,mod,how,MS,political
A2482SLAY120J2,answer,1.0,accept,mod,how,MS,political
A2WWYVKGZZXBOB,answer,4.0,accept,mod,where,MS,fido
A15PHPJA7AWCS3,answer,3.0,accept,mod,where,MS,fido
AY7WPVKHVNBLG,answer,3.0,accept,mod,where,MS,fido
A3MEGTO8MPAH8D,answer,5.0,accept,mod,where,MS,fido
AMDPJ713Z3IJL,answer,4.0,accept,mod,where,MS,fido
A17WT0K0HFTW9U,answer,4.0,accept,mod,where,MS,fido
A3BI98I9V2FL0T,answer,5.0,accept,mod,where,MS,fido
A1WH32GYQOHIRQ,answer,5.0,accept,mod,where,MS,fido
A3ROADR7T6811,answer,2.0,accept,mod,where,MS,fido
A1HAOXJVRYT43K,answer,4.0,accept,mod,where,MS,fido
A2RQZJV3501QIH,answer,5.0,accept,mod,where,MS,fido
A3180VXVP8MOIH,answer,4.0,accept,mod,where,MS,fido
AHPCI0X85ZUR1,answer,5.0,accept,mod,where,MS,fido
A49A0FF6ZXYDU,answer,5.0,accept,mod,where,MS,fido
A1VAL7L9L79IN0,answer,5.0,accept,mod,where,MS,fido
AOY0S460FQI1T,answer,4.0,accept,mod,where,MS,fido
A3KX2T5AK3VA71,answer,4.0,accept,mod,where,MS,fido
A2482SLAY120J2,answer,5.0,accept,mod,where,MS,fido
A2WWYVKGZZXBOB,answer,3.0,accept,mod,who,MS,vacation
A15PHPJA7AWCS3,answer,4.0,accept,mod,who,MS,vacation
AY7WPVKHVNBLG,answer,3.0,accept,mod,who,MS,vacation
A3MEGTO8MPAH8D,answer,4.0,accept,mod,who,MS,vacation
AMDPJ713Z3IJL,answer,2.0,accept,mod,who,MS,vacation
A17WT0K0HFTW9U,answer,3.0,accept,mod,who,MS,vacation
A3BI98I9V2FL0T,answer,5.0,accept,mod,who,MS,vacation
A1WH32GYQOHIRQ,answer,5.0,accept,mod,who,MS,vacation
A3ROADR7T6811,answer,3.0,accept,mod,who,MS,vacation
A1HAOXJVRYT43K,answer,3.0,accept,mod,who,MS,vacation
A2RQZJV3501QIH,answer,2.0,accept,mod,who,MS,vacation
A3180VXVP8MOIH,answer,2.0,accept,mod,who,MS,vacation
AHPCI0X85ZUR1,answer,5.0,accept,mod,who,MS,vacation
A49A0FF6ZXYDU,answer,5.0,accept,mod,who,MS,vacation
A1VAL7L9L79IN0,answer,4.0,accept,mod,who,MS,vacation
AOY0S460FQI1T,answer,0.0,accept,mod,who,MS,vacation
A3KX2T5AK3VA71,answer,4.0,accept,mod,who,MS,vacation
A2482SLAY120J2,answer,5.0,accept,mod,who,MS,vacation
A2WWYVKGZZXBOB,answer,1.0,accept,mod,how,MS,petra
A15PHPJA7AWCS3,answer,2.0,accept,mod,how,MS,petra
AY7WPVKHVNBLG,answer,4.0,accept,mod,how,MS,petra
A3MEGTO8MPAH8D,answer,5.0,accept,mod,how,MS,petra
AMDPJ713Z3IJL,answer,1.0,accept,mod,how,MS,petra
A17WT0K0HFTW9U,answer,3.0,accept,mod,how,MS,petra
A3BI98I9V2FL0T,answer,5.0,accept,mod,how,MS,petra
A1WH32GYQOHIRQ,answer,2.0,accept,mod,how,MS,petra
A3ROADR7T6811,answer,3.0,accept,mod,how,MS,petra
A1HAOXJVRYT43K,answer,3.0,accept,mod,how,MS,petra
A2RQZJV3501QIH,answer,4.0,accept,mod,how,MS,petra
A3180VXVP8MOIH,answer,3.0,accept,mod,how,MS,petra
AHPCI0X85ZUR1,answer,5.0,accept,mod,how,MS,petra
A49A0FF6ZXYDU,answer,5.0,accept,mod,how,MS,petra
A1VAL7L9L79IN0,answer,0.0,accept,mod,how,MS,petra
AOY0S460FQI1T,answer,3.0,accept,mod,how,MS,petra
A3KX2T5AK3VA71,answer,3.0,accept,mod,how,MS,petra
A2482SLAY120J2,answer,0.0,accept,mod,how,MS,petra
A2WWYVKGZZXBOB,answer,3.0,accept,mod,where,MS,chocolate
A15PHPJA7AWCS3,answer,0.0,accept,mod,where,MS,chocolate
AY7WPVKHVNBLG,answer,3.0,accept,mod,where,MS,chocolate
A3MEGTO8MPAH8D,answer,4.0,accept,mod,where,MS,chocolate
AMDPJ713Z3IJL,answer,3.0,accept,mod,where,MS,chocolate
A17WT0K0HFTW9U,answer,3.0,accept,mod,where,MS,chocolate
A3BI98I9V2FL0T,answer,5.0,accept,mod,where,MS,chocolate
A1WH32GYQOHIRQ,answer,5.0,accept,mod,where,MS,chocolate
A3ROADR7T6811,answer,4.0,accept,mod,where,MS,chocolate
A1HAOXJVRYT43K,answer,3.0,accept,mod,where,MS,chocolate
A2RQZJV3501QIH,answer,3.0,accept,mod,where,MS,chocolate
A3180VXVP8MOIH,answer,5.0,accept,mod,where,MS,chocolate
AHPCI0X85ZUR1,answer,5.0,accept,mod,where,MS,chocolate
A49A0FF6ZXYDU,answer,5.0,accept,mod,where,MS,chocolate
A1VAL7L9L79IN0,answer,0.0,accept,mod,where,MS,chocolate
AOY0S460FQI1T,answer,3.0,accept,mod,where,MS,chocolate
A3KX2T5AK3VA71,answer,4.0,accept,mod,where,MS,chocolate
A2482SLAY120J2,answer,5.0,accept,mod,where,MS,chocolate
A2WWYVKGZZXBOB,answer,3.0,accept,mod,who,MS,office
A15PHPJA7AWCS3,answer,3.0,accept,mod,who,MS,office
AY7WPVKHVNBLG,answer,2.0,accept,mod,who,MS,office
A3MEGTO8MPAH8D,answer,2.0,accept,mod,who,MS,office
AMDPJ713Z3IJL,answer,4.0,accept,mod,who,MS,office
A17WT0K0HFTW9U,answer,3.0,accept,mod,who,MS,office
A3BI98I9V2FL0T,answer,5.0,accept,mod,who,MS,office
A1WH32GYQOHIRQ,answer,4.0,accept,mod,who,MS,office
A3ROADR7T6811,answer,3.0,accept,mod,who,MS,office
A1HAOXJVRYT43K,answer,3.0,accept,mod,who,MS,office
A2RQZJV3501QIH,answer,3.0,accept,mod,who,MS,office
A3180VXVP8MOIH,answer,4.0,accept,mod,who,MS,office
AHPCI0X85ZUR1,answer,5.0,accept,mod,who,MS,office
A49A0FF6ZXYDU,answer,5.0,accept,mod,who,MS,office
A1VAL7L9L79IN0,answer,4.0,accept,mod,who,MS,office
AOY0S460FQI1T,answer,5.0,accept,mod,who,MS,office
A3KX2T5AK3VA71,answer,4.0,accept,mod,who,MS,office
A2482SLAY120J2,answer,5.0,accept,mod,who,MS,office
A2WWYVKGZZXBOB,answer,4.0,accept,mod,how,MS,college
A15PHPJA7AWCS3,answer,4.0,accept,mod,how,MS,college
AY7WPVKHVNBLG,answer,3.0,accept,mod,how,MS,college
A3MEGTO8MPAH8D,answer,3.0,accept,mod,how,MS,college
AMDPJ713Z3IJL,answer,5.0,accept,mod,how,MS,college
A17WT0K0HFTW9U,answer,3.0,accept,mod,how,MS,college
A3BI98I9V2FL0T,answer,4.0,accept,mod,how,MS,college
A1WH32GYQOHIRQ,answer,5.0,accept,mod,how,MS,college
A3ROADR7T6811,answer,4.0,accept,mod,how,MS,college
A1HAOXJVRYT43K,answer,3.0,accept,mod,how,MS,college
A2RQZJV3501QIH,answer,3.0,accept,mod,how,MS,college
A3180VXVP8MOIH,answer,4.0,accept,mod,how,MS,college
AHPCI0X85ZUR1,answer,5.0,accept,mod,how,MS,college
A49A0FF6ZXYDU,answer,5.0,accept,mod,how,MS,college
A1VAL7L9L79IN0,answer,2.0,accept,mod,how,MS,college
AOY0S460FQI1T,answer,3.0,accept,mod,how,MS,college
A3KX2T5AK3VA71,answer,4.0,accept,mod,how,MS,college
A2482SLAY120J2,answer,5.0,accept,mod,how,MS,college
A2WWYVKGZZXBOB,answer,4.0,accept,mod,where,MS,hideseek
A15PHPJA7AWCS3,answer,1.0,accept,mod,where,MS,hideseek
AY7WPVKHVNBLG,answer,3.0,accept,mod,where,MS,hideseek
A3MEGTO8MPAH8D,answer,3.0,accept,mod,where,MS,hideseek
AMDPJ713Z3IJL,answer,2.0,accept,mod,where,MS,hideseek
A17WT0K0HFTW9U,answer,3.0,accept,mod,where,MS,hideseek
A3BI98I9V2FL0T,answer,5.0,accept,mod,where,MS,hideseek
A1WH32GYQOHIRQ,answer,5.0,accept,mod,where,MS,hideseek
A3ROADR7T6811,answer,3.0,accept,mod,where,MS,hideseek
A1HAOXJVRYT43K,answer,3.0,accept,mod,where,MS,hideseek
A2RQZJV3501QIH,answer,3.0,accept,mod,where,MS,hideseek
A3180VXVP8MOIH,answer,3.0,accept,mod,where,MS,hideseek
AHPCI0X85ZUR1,answer,5.0,accept,mod,where,MS,hideseek
A49A0FF6ZXYDU,answer,5.0,accept,mod,where,MS,hideseek
A1VAL7L9L79IN0,answer,5.0,accept,mod,where,MS,hideseek
AOY0S460FQI1T,answer,3.0,accept,mod,where,MS,hideseek
A3KX2T5AK3VA71,answer,4.0,accept,mod,where,MS,hideseek
A2482SLAY120J2,answer,0.0,accept,mod,where,MS,hideseek
A2WWYVKGZZXBOB,answer,4.0,accept,mod,who,MS,customer
A15PHPJA7AWCS3,answer,4.0,accept,mod,who,MS,customer
AY7WPVKHVNBLG,answer,3.0,accept,mod,who,MS,customer
A3MEGTO8MPAH8D,answer,3.0,accept,mod,who,MS,customer
AMDPJ713Z3IJL,answer,2.0,accept,mod,who,MS,customer
A17WT0K0HFTW9U,answer,4.0,accept,mod,who,MS,customer
A3BI98I9V2FL0T,answer,5.0,accept,mod,who,MS,customer
A1WH32GYQOHIRQ,answer,4.0,accept,mod,who,MS,customer
A3ROADR7T6811,answer,2.0,accept,mod,who,MS,customer
A1HAOXJVRYT43K,answer,3.0,accept,mod,who,MS,customer
A2RQZJV3501QIH,answer,4.0,accept,mod,who,MS,customer
A3180VXVP8MOIH,answer,3.0,accept,mod,who,MS,customer
AHPCI0X85ZUR1,answer,5.0,accept,mod,who,MS,customer
A49A0FF6ZXYDU,answer,5.0,accept,mod,who,MS,customer
A1VAL7L9L79IN0,answer,5.0,accept,mod,who,MS,customer
AOY0S460FQI1T,answer,3.0,accept,mod,who,MS,customer
A3KX2T5AK3VA71,answer,4.0,accept,mod,who,MS,customer
A2482SLAY120J2,answer,5.0,accept,mod,who,MS,customer
A2WWYVKGZZXBOB,answer,2.0,accept,mod,how,MS,holywood
A15PHPJA7AWCS3,answer,5.0,accept,mod,how,MS,holywood
AY7WPVKHVNBLG,answer,2.0,accept,mod,how,MS,holywood
A3MEGTO8MPAH8D,answer,3.0,accept,mod,how,MS,holywood
AMDPJ713Z3IJL,answer,2.0,accept,mod,how,MS,holywood
A17WT0K0HFTW9U,answer,4.0,accept,mod,how,MS,holywood
A3BI98I9V2FL0T,answer,4.0,accept,mod,how,MS,holywood
A1WH32GYQOHIRQ,answer,5.0,accept,mod,how,MS,holywood
A3ROADR7T6811,answer,2.0,accept,mod,how,MS,holywood
A1HAOXJVRYT43K,answer,3.0,accept,mod,how,MS,holywood
A2RQZJV3501QIH,answer,4.0,accept,mod,how,MS,holywood
A3180VXVP8MOIH,answer,5.0,accept,mod,how,MS,holywood
AHPCI0X85ZUR1,answer,5.0,accept,mod,how,MS,holywood
A49A0FF6ZXYDU,answer,5.0,accept,mod,how,MS,holywood
A1VAL7L9L79IN0,answer,5.0,accept,mod,how,MS,holywood
AOY0S460FQI1T,answer,3.0,accept,mod,how,MS,holywood
A3KX2T5AK3VA71,answer,4.0,accept,mod,how,MS,holywood
A2482SLAY120J2,answer,5.0,accept,mod,how,MS,holywood
A2WWYVKGZZXBOB,answer,3.0,accept,mod,who,MS,intern
A15PHPJA7AWCS3,answer,4.0,accept,mod,who,MS,intern
AY7WPVKHVNBLG,answer,1.0,accept,mod,who,MS,intern
A3MEGTO8MPAH8D,answer,2.0,accept,mod,who,MS,intern
AMDPJ713Z3IJL,answer,2.0,accept,mod,who,MS,intern
A17WT0K0HFTW9U,answer,4.0,accept,mod,who,MS,intern
A3BI98I9V2FL0T,answer,5.0,accept,mod,who,MS,intern
A1WH32GYQOHIRQ,answer,4.0,accept,mod,who,MS,intern
A3ROADR7T6811,answer,2.0,accept,mod,who,MS,intern
A1HAOXJVRYT43K,answer,3.0,accept,mod,who,MS,intern
A2RQZJV3501QIH,answer,4.0,accept,mod,who,MS,intern
A3180VXVP8MOIH,answer,2.0,accept,mod,who,MS,intern
AHPCI0X85ZUR1,answer,5.0,accept,mod,who,MS,intern
A49A0FF6ZXYDU,answer,5.0,accept,mod,who,MS,intern
A1VAL7L9L79IN0,answer,3.0,accept,mod,who,MS,intern
AOY0S460FQI1T,answer,3.0,accept,mod,who,MS,intern
A3KX2T5AK3VA71,answer,4.0,accept,mod,who,MS,intern
A2482SLAY120J2,answer,5.0,accept,mod,who,MS,intern
A2WWYVKGZZXBOB,answer,4.0,accept,mod,where,MS,lights
A15PHPJA7AWCS3,answer,4.0,accept,mod,where,MS,lights
AY7WPVKHVNBLG,answer,2.0,accept,mod,where,MS,lights
A3MEGTO8MPAH8D,answer,3.0,accept,mod,where,MS,lights
AMDPJ713Z3IJL,answer,3.0,accept,mod,where,MS,lights
A17WT0K0HFTW9U,answer,4.0,accept,mod,where,MS,lights
A3BI98I9V2FL0T,answer,5.0,accept,mod,where,MS,lights
A1WH32GYQOHIRQ,answer,2.0,accept,mod,where,MS,lights
A3ROADR7T6811,answer,3.0,accept,mod,where,MS,lights
A1HAOXJVRYT43K,answer,3.0,accept,mod,where,MS,lights
A2RQZJV3501QIH,answer,4.0,accept,mod,where,MS,lights
A3180VXVP8MOIH,answer,5.0,accept,mod,where,MS,lights
AHPCI0X85ZUR1,answer,5.0,accept,mod,where,MS,lights
A49A0FF6ZXYDU,answer,5.0,accept,mod,where,MS,lights
A1VAL7L9L79IN0,answer,5.0,accept,mod,where,MS,lights
AOY0S460FQI1T,answer,3.0,accept,mod,where,MS,lights
A3KX2T5AK3VA71,answer,4.0,accept,mod,where,MS,lights
A2482SLAY120J2,answer,4.0,accept,mod,where,MS,lights
A89HSG51VTPP0,answer,5.0,accept,mod,how,MA,political
A377LTGWJKY2IW,answer,5.0,accept,mod,how,MA,political
A1ODA3Q5H6HTDQ,answer,4.0,accept,mod,how,MA,political
A3E4TBBYCJYZQD,answer,5.0,accept,mod,how,MA,political
A2N2GFB33ZMYGF,answer,5.0,accept,mod,how,MA,political
A1HKCTDOTL6C9I,answer,4.0,accept,mod,how,MA,political
A3388HIWAKD3DV,answer,3.0,accept,mod,how,MA,political
A3QEVFM3UD67BA,answer,5.0,accept,mod,how,MA,political
A1VR49TB3Q4BV8,answer,3.0,accept,mod,how,MA,political
A1H5AOHSC6H59,answer,5.0,accept,mod,how,MA,political
A2FGP5K2VWW23G,answer,5.0,accept,mod,how,MA,political
A2T3N9U2VPSFUM,answer,5.0,accept,mod,how,MA,political
A1Y9ICY1SOTRI9,answer,5.0,accept,mod,how,MA,political
A1AZLJ3R5FQ9B7,answer,5.0,accept,mod,how,MA,political
A15SUPIZ05ZFCD,answer,5.0,accept,mod,how,MA,political
A33UVS8TAJCHSN,answer,5.0,accept,mod,how,MA,political
A2FKEASJJHYISJ,answer,5.0,accept,mod,how,MA,political
A89HSG51VTPP0,answer,5.0,accept,mod,where,MA,fido
A377LTGWJKY2IW,answer,5.0,accept,mod,where,MA,fido
A1ODA3Q5H6HTDQ,answer,5.0,accept,mod,where,MA,fido
A3E4TBBYCJYZQD,answer,5.0,accept,mod,where,MA,fido
A2N2GFB33ZMYGF,answer,5.0,accept,mod,where,MA,fido
A1HKCTDOTL6C9I,answer,4.0,accept,mod,where,MA,fido
A3388HIWAKD3DV,answer,2.0,accept,mod,where,MA,fido
A3QEVFM3UD67BA,answer,4.0,accept,mod,where,MA,fido
A1VR49TB3Q4BV8,answer,3.0,accept,mod,where,MA,fido
A1H5AOHSC6H59,answer,4.0,accept,mod,where,MA,fido
A2FGP5K2VWW23G,answer,4.0,accept,mod,where,MA,fido
A2T3N9U2VPSFUM,answer,4.0,accept,mod,where,MA,fido
A1Y9ICY1SOTRI9,answer,0.0,accept,mod,where,MA,fido
A1AZLJ3R5FQ9B7,answer,5.0,accept,mod,where,MA,fido
A15SUPIZ05ZFCD,answer,5.0,accept,mod,where,MA,fido
A33UVS8TAJCHSN,answer,5.0,accept,mod,where,MA,fido
A2FKEASJJHYISJ,answer,5.0,accept,mod,where,MA,fido
A89HSG51VTPP0,answer,4.0,accept,mod,who,MA,vacation
A377LTGWJKY2IW,answer,5.0,accept,mod,who,MA,vacation
A1ODA3Q5H6HTDQ,answer,5.0,accept,mod,who,MA,vacation
A3E4TBBYCJYZQD,answer,5.0,accept,mod,who,MA,vacation
A2N2GFB33ZMYGF,answer,5.0,accept,mod,who,MA,vacation
A1HKCTDOTL6C9I,answer,5.0,accept,mod,who,MA,vacation
A3388HIWAKD3DV,answer,1.0,accept,mod,who,MA,vacation
A3QEVFM3UD67BA,answer,4.0,accept,mod,who,MA,vacation
A1VR49TB3Q4BV8,answer,3.0,accept,mod,who,MA,vacation
A1H5AOHSC6H59,answer,4.0,accept,mod,who,MA,vacation
A2FGP5K2VWW23G,answer,5.0,accept,mod,who,MA,vacation
A2T3N9U2VPSFUM,answer,2.0,accept,mod,who,MA,vacation
A1Y9ICY1SOTRI9,answer,4.0,accept,mod,who,MA,vacation
A1AZLJ3R5FQ9B7,answer,5.0,accept,mod,who,MA,vacation
A15SUPIZ05ZFCD,answer,5.0,accept,mod,who,MA,vacation
A33UVS8TAJCHSN,answer,5.0,accept,mod,who,MA,vacation
A2FKEASJJHYISJ,answer,5.0,accept,mod,who,MA,vacation
A89HSG51VTPP0,answer,4.0,accept,mod,how,MA,petra
A377LTGWJKY2IW,answer,5.0,accept,mod,how,MA,petra
A1ODA3Q5H6HTDQ,answer,5.0,accept,mod,how,MA,petra
A3E4TBBYCJYZQD,answer,5.0,accept,mod,how,MA,petra
A2N2GFB33ZMYGF,answer,5.0,accept,mod,how,MA,petra
A1HKCTDOTL6C9I,answer,3.0,accept,mod,how,MA,petra
A3388HIWAKD3DV,answer,2.0,accept,mod,how,MA,petra
A3QEVFM3UD67BA,answer,4.0,accept,mod,how,MA,petra
A1VR49TB3Q4BV8,answer,3.0,accept,mod,how,MA,petra
A1H5AOHSC6H59,answer,4.0,accept,mod,how,MA,petra
A2FGP5K2VWW23G,answer,5.0,accept,mod,how,MA,petra
A2T3N9U2VPSFUM,answer,4.0,accept,mod,how,MA,petra
A1Y9ICY1SOTRI9,answer,4.0,accept,mod,how,MA,petra
A1AZLJ3R5FQ9B7,answer,5.0,accept,mod,how,MA,petra
A15SUPIZ05ZFCD,answer,5.0,accept,mod,how,MA,petra
A33UVS8TAJCHSN,answer,5.0,accept,mod,how,MA,petra
A2FKEASJJHYISJ,answer,3.0,accept,mod,how,MA,petra
A89HSG51VTPP0,answer,5.0,accept,mod,where,MA,chocolate
A377LTGWJKY2IW,answer,2.0,accept,mod,where,MA,chocolate
A1ODA3Q5H6HTDQ,answer,5.0,accept,mod,where,MA,chocolate
A3E4TBBYCJYZQD,answer,0.0,accept,mod,where,MA,chocolate
A2N2GFB33ZMYGF,answer,1.0,accept,mod,where,MA,chocolate
A1HKCTDOTL6C9I,answer,0.0,accept,mod,where,MA,chocolate
A3388HIWAKD3DV,answer,3.0,accept,mod,where,MA,chocolate
A3QEVFM3UD67BA,answer,4.0,accept,mod,where,MA,chocolate
A1VR49TB3Q4BV8,answer,3.0,accept,mod,where,MA,chocolate
A1H5AOHSC6H59,answer,4.0,accept,mod,where,MA,chocolate
A2FGP5K2VWW23G,answer,4.0,accept,mod,where,MA,chocolate
